2026-06-24 14:59:42 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:42 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for JOBY …
2026-06-24 14:59:43 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:43 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:43 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for PDYN …
2026-06-24 14:59:44 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:44 | INFO     | HA-NUN |   ❌ PDYN: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:44 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for IONQ …
2026-06-24 14:59:45 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:45 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:45 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for QMCO …
2026-06-24 14:59:47 | INFO     | HA-NUN | Fetched 1,017 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:47 | INFO     | HA-NUN |   ❌ QMCO: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:47 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for RGTI …
2026-06-24 14:59:48 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:48 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:48 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for HIVE …
2026-06-24 14:59:49 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:49 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:49 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for CLSK …
2026-06-24 14:59:51 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:51 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:51 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for WULF …
2026-06-24 14:59:52 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:52 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:52 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for VKTX …
2026-06-24 14:59:53 | INFO     | HA-NUN | Fetched 953 bars [2026-06-23 -> 2026-06-23]
2026-06-24 14:59:53 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 14:59:53 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for CERO …
2026-06-24 14:59:55 | INFO     | HA-NUN | Fetched 780 bars [2026-06-22 -> 2026-06-23]
2026-06-24 14:59:55 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for MNMD …
Error 200, reqId 542: No security definition has been found for the request, contract: Stock(symbol='MNMD', exchange='SMART', currency='USD')
2026-06-24 14:59:55 | WARNING  | HA-NUN | IB error 200: No security definition has been found for the request (reqId=542)
Unknown contract: Stock(symbol='MNMD', exchange='SMART', currency='USD')
2026-06-24 14:59:55 | INFO     | HA-NUN |   ❌ MNMD: SCAN ERROR — Could not qualify contract for 'MNMD' (exchange=SMART, currency=USD). Check ticker, data subscription, and IB Gateway login.
2026-06-24 14:59:55 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for MAXN …
Error 200, reqId 543: No security definition has been found for the request, contract: Stock(symbol='MAXN', exchange='SMART', currency='USD')
2026-06-24 14:59:55 | WARNING  | HA-NUN | IB error 200: No security definition has been found for the request (reqId=543)
Unknown contract: Stock(symbol='MAXN', exchange='SMART', currency='USD')
2026-06-24 14:59:55 | INFO     | HA-NUN |   ❌ MAXN: SCAN ERROR — Could not qualify contract for 'MAXN' (exchange=SMART, currency=USD). Check ticker, data subscription, and IB Gateway login.
2026-06-24 14:59:55 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for ARRY …
2026-06-24 14:59:57 | INFO     | HA-NUN | Fetched 960 bars [2026-06-23 -> 2026-06-23]
2026-06-24 14:59:57 | INFO     | HA-NUN |   ❌ ARRY: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:57 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for NOVA …
Error 200, reqId 546: No security definition has been found for the request, contract: Stock(symbol='NOVA', exchange='SMART', currency='USD')
2026-06-24 14:59:58 | WARNING  | HA-NUN | IB error 200: No security definition has been found for the request (reqId=546)
Unknown contract: Stock(symbol='NOVA', exchange='SMART', currency='USD')
2026-06-24 14:59:58 | INFO     | HA-NUN |   ❌ NOVA: SCAN ERROR — Could not qualify contract for 'NOVA' (exchange=SMART, currency=USD). Check ticker, data subscription, and IB Gateway login.
2026-06-24 14:59:58 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for VALE …
2026-06-24 14:59:59 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 14:59:59 | INFO     | HA-NUN |   ❌ VALE: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 14:59:59 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for X …
Error 200, reqId 549: No security definition has been found for the request, contract: Stock(symbol='X', exchange='SMART', currency='USD')
2026-06-24 14:59:59 | WARNING  | HA-NUN | IB error 200: No security definition has been found for the request (reqId=549)
Unknown contract: Stock(symbol='X', exchange='SMART', currency='USD')
2026-06-24 14:59:59 | INFO     | HA-NUN |   ❌ X: SCAN ERROR — Could not qualify contract for 'X' (exchange=SMART, currency=USD). Check ticker, data subscription, and IB Gateway login.
2026-06-24 14:59:59 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for CLF …
2026-06-24 15:00:00 | INFO     | HA-NUN | Fetched 995 bars [2026-06-23 -> 2026-06-24]
2026-06-24 15:00:00 | INFO     | HA-NUN |   ❌ CLF: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 15:00:00 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for NIO …
2026-06-24 15:00:02 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 15:00:02 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 15:00:02 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for XPEV …
2026-06-24 15:00:03 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 15:00:03 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 15:00:03 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for LI …
2026-06-24 15:00:04 | INFO     | HA-NUN | Fetched 1,020 bars [2026-06-23 -> 2026-06-24]
2026-06-24 15:00:04 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 15:00:04 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for HSAI …
2026-06-24 15:00:06 | INFO     | HA-NUN | Fetched 1,019 bars [2026-06-23 -> 2026-06-24]
2026-06-24 15:00:06 | INFO     | HA-NUN |   ❌ HSAI: SCAN ERROR — Weights sum to zero, can't be normalized
2026-06-24 15:00:06 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for BABA …
2026-06-24 15:00:07 | INFO     | HA-NUN | Fetched 1,021 bars [2026-06-23 -> 2026-06-24]
2026-06-24 15:00:07 | ERROR    | HA-NUN | Enhanced prediction failed: Dimension out of range (expected to be in range of [-1, 0], but got 1)
2026-06-24 15:00:07 | INFO     | HA-NUN | Fetching 2 D of 1 min bars for JD …
2026-06-24 15:00:08 | INFO     | HA-NUN | Fetched 1,021 bars [2026-06-23 -> 2026-06-24]
2026-06-24 15:00:08 | INFO     | HA-NUN | Scan: 29/70 qualified in 87314ms
2026-06-24 15:00:08 | INFO     | HA-NUN | ⚠️ All top 5 setups >$5 — taking cheapest available
2026-06-24 15:00:08 | INFO     | HA-NUN | 🎯 LOCKED TARGETS (3): QS, XPEV, FNGU | Scan: 87314ms
2026-06-24 15:00:08 | INFO     | HA-NUN | NOTIFY │ 🎯 LOCKED TARGETS (3): QS, XPEV, FNGU
2026-06-24 15:00:10 | INFO     | HA-NUN |   📡 DEBUG: ticker=QS, cfg.TICKER='QS'
STREAM DEBUG: ticker=QS, cfg.TICKER='QS'
2026-06-24 15:00:10 | INFO     | HA-NUN | Tick-by-tick stream started (every trade print, sub-second).
2026-06-24 15:00:10 | INFO     | HA-NUN |   📡 LIVE STREAM started for QS (millisecond heartbeat)
2026-06-24 15:00:10 | INFO     | HA-NUN |   📡 DEBUG: ticker=XPEV, cfg.TICKER='XPEV'
STREAM DEBUG: ticker=XPEV, cfg.TICKER='XPEV'
2026-06-24 15:00:10 | INFO     | HA-NUN | Tick-by-tick stream started (every trade print, sub-second).
